LOC_BUFF_N,LOC_FILE_N,LOC_COMP_C,LOC_REC_SI,LOC_REC_TY,LOC_LOCATI,LOC_DESCRI
BKPCKIT,BKPCKIT,BAT,68,B,AT\,
BKPCPLOT,BKPCPLOT,BAT,98,B,AT\,
BKPIFROZ,BKPIFROZ,BAT,109,B,AT\,
BKPILOT,BKPILCNT,BAT,86,B,AT\,
BKPILOT,BKPILOT,BAT,86,B,AT\,
BKPIMSTR,BKPIMSTR,BAT,36,B,AT\,
BKPIPHYS,BKPIPHYS,BAT,152,B,AT\,
BKPISER,BKPISCNT,BAT,103,B,AT\,
BKPISER,BKPISER,BAT,103,B,AT\,
BKPOX,BKPOX,BAT,203,B,AT\,
BKPOX,BKPOXH,BAT,203,B,AT\,
BKPRCOMM,BKPRACOM,BAT,104,B,AT\,
BKPRAGNT,BKPRAGNT,BAT,26,B,AT\,
BKPRSALE,BKPRBOOK,BAT,894,B,AT\,
BKPRCOMM,BKPRCOMM,BAT,104,B,AT\,
BKPRCURP,BKPRCURP,BAT,1122,B,AT\,
BKPRFTAX,BKPRFTAX,BAT,671,B,AT\,
BKPRGLFL,BKPRGLFL,BAT,3908,B,AT\,
BKPRCOMM,BKPRHCOM,BAT,104,B,AT\,
BKPRCURP,BKPRHIST,BAT,1122,B,AT\,
BKPRINFO,BKPRINFO,BAT,4039,B,AT\,
BKPRMSTR,BKPRMSTR,BAT,3575,B,AT\,
BKPRSALE,BKPRSALE,BAT,894,B,AT\,
BKPRSTFL,BKPRSTFL,BAT,12,B,AT\,
BKPRTC,BKPRTC,BAT,44,B,AT\,
BKPRTCFG,BKPRTCFG,BAT,2039,B,AT\,
BKPRMSTR,BKPRW2,BAT,3575,B,AT\,
BKQCMSTR,BKQCMSTR,BAT,147,B,AT\,
BKQCTRAN,BKQCTRAN,BAT,437,B,AT\,
BKAPDESC,BKQTNOTE,BAT,120,B,AT\,
BKAPDESC,BKQTTEMP,BAT,120,B,AT\,
BKRFQ,BKRFQ,BAT,466,B,AT\,
BKAPDESC,BKRFQDES,BAT,120,B,AT\,
BKRTCST,BKRTCST,BAT,149,B,AT\,
ROUTING,BKRTEMTR,BAT,1514,B,AT\,
BKRTSPEC,BKRTSPEC,BAT,99,B,AT\,
BKRTTEMP,BKRTTEMP,BAT,97,B,AT\,
BKSAREPT,BKSAREPT,BAT,559,B,AT\,
BKSBMFG,BKSBMFG,BAT,223,B,AT\,
BKSBPART,BKSBPART,BAT,105,B,AT\,
BKSBVEND,BKSBVEND,BAT,125,B,AT\,
BKSHORT,BKSHORT,BAT,110,B,AT\,
BKARTXN,BKSOHLOT,BAT,251,B,AT\,
BKARTXN,BKSOHSER,BAT,251,B,AT\,
BKSOLOCK,BKSOLOCK,BAT,68,B,AT\,
BKAPDESC,BKSONOTE,BAT,120,B,AT\,
BKMRPPO,BKSOPO,BAT,166,B,AT\,
BKSOX,BKSOX,BAT,269,B,AT\,
BKSOX,BKSOXH,BAT,269,B,AT\,
BKSYAP,BKSYAP,BAT,50,B,AT\,
BKSYAR,BKSYAR,BAT,16,B,AT\,
BKSYCFG,BKSYCFG,BAT,4,B,AT\,
BKSYHELP,BKSYHELP,BAT,70,B,AT\,
BKSYLOG,BKSYLOG,BAT,259,B,AT\,
BKSYMSTR,BKSYMSTR,BAT,2331,B,AT\,
BKSYPRTR,BKSYPRTR,BAT,64,B,AT\,Available printers
BKUMSRTY,BKUMSRTY,BAT,25,B,AT\,
BKMRPPO,BKWOPO,BAT,166,B,AT\,
BKYSMSTR,BKYSMSTR,BAT,1045,B,AT\,
BOMCHG,BOMCHG,BAT,343,B,AT\,
BUCKETS,BUCKETS,BAT,89,B,AT\,
CALENDAR,CALENDAR,BAT,33,B,AT\,
CALTEMP,CALTEMP,BAT,12,B,AT\,
CCEDIXRF,CCEDIXRF,BAT,70,B,AT\,
CLASMSTR,CLASMSTR,BAT,34,B,AT\,
CLASS,CLASS,BAT,234,B,AT\,
CLASMSTR,CUSTCLAS,BAT,34,B,AT\,
DBACNAME,DBACNAME,BAT,67,B,AT\,
DBAFIFO,DBAFIFO,BAT,43,B,AT\,
BKICPMAT,DISCOUNT,BAT,1353,B,AT\,
DPTMENT,DPTMENT,BAT,34,B,AT\,
EIMCOLST,EIMCOLST,BAT,462,B,AT\,
BKGLCOA,EMERSNGL,BAT,556,B,AT\,
ESTCHGS,ESTCHGS,BAT,46,B,AT\,
ESTMAT,ESTMAT,BAT,271,B,AT\,
ESTROUT,ESTROUT,BAT,1219,B,AT\,
ESTSUM,ESTSUM,BAT,2465,B,AT\,
HELPURL,HELPURL,BAT,366,B,AT\,
INVTXN,INVATXN,BAT,543,B,AT\,
INVTXN,INVETXN,BAT,543,B,AT\,
INVTXN,INVTXN,BAT,543,B,AT\,
IS2DBAR,IS2DBAR,BAT,329,B,AT\,
ISNCR,ISACAR,BAT,2319,B,AT\,
ISCARFUP,ISACARFU,BAT,156,B,AT\,
ISACCESS,ISACCESS,BAT,275,B,AT\,
ISACTION,ISACTION,BAT,130,B,AT\,
ISCYCLE,ISACYCLE,BAT,614,B,AT\,
ISCYLOC,ISACYLOC,BAT,137,B,AT\,
ISLINKS,ISALINKS,BAT,1359,B,AT\,
LOT,ISALOT,BAT,427,B,AT\,
BKSBPART,ISALPART,BAT,105,B,AT\,
BKMRPFC,ISAMRPF,BAT,91,B,AT\,
ISNCR,ISANCR,BAT,2319,B,AT\,
ISNOTES,ISANOTES,BAT,6256,B,AT\,
BKAPCHKF,ISAPACHK,BAT,91,B,AT\,
BKAPINVL,ISAPAINL,BAT,3756,B,AT\,
BKAPINVT,ISAPAINT,BAT,175,B,AT\,
BKAPPOL,ISAPARFL,BAT,370,B,AT\,
BKAPPO,ISAPARFQ,BAT,893,B,AT\,
BKAPVEND,ISAPAVND,BAT,2230,B,AT\,
ISAPCHG,ISAPCHG,BAT,506,B,AT\,
ISAPEX,ISAPEX,BAT,995,B,AT\,
ISAPCHG,ISAPHCHG,BAT,506,B,AT\,
BKRFQ,ISAPHQT,BAT,466,B,AT\,
BKAPPO,ISAPOPO,BAT,893,B,AT\,
BKAPPOL,ISAPOPOL,BAT,370,B,AT\,
ISAPPROJ,ISAPPROJ,BAT,205,B,AT\,
ISAPQPO,ISAPQPO,BAT,1857,B,AT\,
BKRFQ,ISAPQTQT,BAT,466,B,AT\,
ISARCHG,ISARACHG,BAT,488,B,AT\,
BKAPCHKF,ISARACHK,BAT,91,B,AT\,
BKARCUST,ISARACST,BAT,2498,B,AT\,
BKAPDESC,ISARADSC,BAT,120,B,AT\,
BKAPDESC,ISARAHDS,BAT,120,B,AT\,
BKARINVL,ISARAHIL,BAT,312,B,AT\,
BKARINV,ISARAHIN,BAT,1551,B,AT\,
BKARHTAX,ISARAHTX,BAT,42,B,AT\,
BKARINVT,ISARAINT,BAT,189,B,AT\,
BKARINV,ISARAINV,BAT,1551,B,AT\,
BKARINVI,ISARAIVI,BAT,124,B,AT\,
BKARINVL,ISARAIVL,BAT,312,B,AT\,
BKARINVV,ISARAIVV,BAT,673,B,AT\,
BKART,ISARAT,BAT,70,B,AT\,
BKARTNOT,ISARATNT,BAT,40,B,AT\,
BKARTXN,ISARATXN,BAT,251,B,AT\,
BKARTXN,ISARATXS,BAT,251,B,AT\,
ISARCHG,ISARCHG,BAT,488,B,AT\,
ISARDEPL,ISARDEPL,BAT,285,B,AT\,
ISARCHG,ISARECHG,BAT,488,B,AT\,
ISREMIND,ISAREMND,BAT,6950,B,AT\,
ISAREX,ISAREX,BAT,1313,B,AT\,
BKRFQ,ISARFQ,BAT,466,B,AT\,
ISARCHG,ISARHCHG,BAT,488,B,AT\,
ISARJDLP,ISARHJDL,BAT,1861,B,AT\,
ISARCHG,ISARICHG,BAT,488,B,AT\,
ISARINVX,ISARINVX,BAT,216,B,AT\,
ISARJDLP,ISARJDLP,BAT,1861,B,AT\,
ISARCHG,ISARMCHG,BAT,488,B,AT\,
ISARCHG,ISARQCHG,BAT,488,B,AT\,
ISARCHG,ISARRCHG,BAT,488,B,AT\,
ISARCHG,ISARSCGH,BAT,488,B,AT\,
ISARTXNB,ISARTXNB,BAT,381,B,AT\,
ISSIGN,ISASIGN,BAT,485,B,AT\,
ISAUTODC,ISAUTODC,BAT,205,B,AT\,
ISBANKS,ISBANKS,BAT,478,B,AT\,
ISBILLSH,ISBILLSH,BAT,121,B,AT\,
ISBINLOC,ISBINLOC,BAT,162,B,AT\,
ISBINLOT,ISBINLOT,BAT,199,B,AT\,
BKBMMSTR,ISBMESA,BAT,215,B,AT\,
BKBMMSTR,ISBMEST,BAT,215,B,AT\,
BKBMMSTR,ISBMTMP,BAT,215,B,AT\,
ISBNMSTR,ISBNMSTR,BAT,185,B,AT\,
ISSOBOX,ISBOLMS,BAT,931,B,AT\,
BKCMACCC,ISBRANDC,BAT,30,B,AT\,
BKCMACCL,ISBRANDS,BAT,15,B,AT\,
ISBROKER,ISBROKER,BAT,27,B,AT\,
ISBSF,ISBSF,BAT,1236,B,AT\,
ISSRINFO,ISBTCSB,BAT,1171,B,AT\,
INVTXN,ISBTXFER,BAT,543,B,AT\,
ISBUILD,ISBUILD,BAT,338,B,AT\,
ISCACT,ISCACT,BAT,5941,B,AT\,
ISNCR,ISCAR,BAT,2319,B,AT\,
ISCARDTE,ISCARDTE,BAT,1707,B,AT\,
ISCARFUP,ISCARFUP,BAT,156,B,AT\,
ISCATMST,ISCATMST,BAT,164,B,AT\,
ISCC,ISCC,BAT,305,B,AT\,
ISCCBTXN,ISCCBTXN,BAT,205,B,AT\,
ISCCICM,ISCCICM,BAT,2286,B,AT\,
ISCCMTF,ISCCMTF,BAT,75,B,AT\,
ISCHAINM,ISCHAIN,BAT,394,B,AT\,
ISCHAINM,ISCHAINM,BAT,394,B,AT\,
ISCCMTF,ISCMGRP,BAT,75,B,AT\,
ISCNTRY,ISCNTRY,BAT,108,B,AT\,
ISCONVRT,ISCONVRT,BAT,253,B,AT\,
ISCRISLS,ISCRISLS,BAT,225,B,AT\,
ISCSERIA,ISCSERIA,BAT,129,B,AT\,
ISCTEAM,ISCTEAM,BAT,90,B,AT\,
ISCTREVU,ISCTREVU,BAT,187,B,AT\,
ISCYCLCD,ISCYCLCD,BAT,113,B,AT\,
ISCYCLE,ISCYCLE,BAT,614,B,AT\,
ISCYLOC,ISCYLOC,BAT,137,B,AT\,
ISDCSER,ISDCSER,BAT,253,B,AT\,
ISDEFECT,ISDEFECT,BAT,120,B,AT\,
ISDEPT,ISDEPT,BAT,150,B,AT\,
ISDIGSIG,ISDIGSIG,BAT,757,B,AT\,
ISDIV,ISDIV,BAT,150,B,AT\,
ISDLCK1,ISDLCK1,BAT,10,B,AT\,
ISDLCK1,ISDLCK2,BAT,10,B,AT\,
ISDRILL,ISDRILL,BAT,3416,B,AT\,
ISDRILLM,ISDRILLM,BAT,400,B,AT\,
ISDROP,ISDROP,BAT,120,B,AT\,
ISDUTY,ISDUTY,BAT,14,B,AT\,
ISEAB,ISEAB,BAT,195,B,AT\,
BKARINV,ISECIH,BAT,1551,B,AT\,
BKARINVL,ISECIL,BAT,312,B,AT\,
ISSRINFO,ISECINFO,BAT,1171,B,AT\,
ISECO,ISECO,BAT,170,B,AT\,
ISSRINFO,ISEDINFO,BAT,1171,B,AT\,
ISESTDTL,ISESADTL,BAT,1823,B,AT\,
BKARINV,ISESAHDR,BAT,1551,B,AT\,
BKARINVL,ISESALNE,BAT,312,B,AT\,
ISSCHED,ISESCHED,BAT,3649,B,AT\,
ISSRINFO,ISESINFO,BAT,1171,B,AT\,
BKARINVL,ISESTAQL,BAT,312,B,AT\,
BKARINV,ISESTAQT,BAT,1551,B,AT\,
ESTSUM,ISESTASM,BAT,2465,B,AT\,
ISESTDTL,ISESTDTL,BAT,1823,B,AT\,
BKARINV,ISESTHDR,BAT,1551,B,AT\,
BKARINVL,ISESTLNE,BAT,312,B,AT\,
BKMRPPO,ISESTPO,BAT,166,B,AT\,
ISEXUSER,ISEXUSER,BAT,944,B,AT\,
ISFIELDS,ISFIELDS,BAT,118,B,AT\,
ISFOBMRM,ISFOBMRM,BAT,1132,B,AT\,
ISFOHEAD,ISFOHEAD,BAT,320,B,AT\,
ISFOHIST,ISFOHIST,BAT,290,B,AT\,
ISFOLINE,ISFOLINE,BAT,413,B,AT\,
ISFOORDL,ISFOORDL,BAT,274,B,AT\,
ISFSCLAS,ISFSCLAS,BAT,104,B,AT\,
ISFSCLAS,ISFSEMP,BAT,104,B,AT\,
ISFSINFO,ISFSINFO,BAT,195,B,AT\,
CLASMSTR,ISFSMARK,BAT,34,B,AT\,
ISFSPROJ,ISFSPROJ,BAT,152,B,AT\,
ISFSPS,ISFSPS,BAT,397,B,AT\,
ISFSWHO,ISFSWHO,BAT,84,B,AT\,
ISFUTYPE,ISFUTYPE,BAT,120,B,AT\,
ISFXASST,ISFXASST,BAT,634,B,AT\,
ISFXATRN,ISFXATRN,BAT,190,B,AT\,
ISGLCOA,ISGLBDGT,BAT,622,B,AT\,
ISGLCOA,ISGLCOA,BAT,622,B,AT\,
ISGLDATE,ISGLDATE,BAT,390,B,AT\,
ISGLCOA,ISGLFCOA,BAT,622,B,AT\,
ISGLDATE,ISGLHDAT,BAT,390,B,AT\,
ISGLNBGT,ISGLNBGT,BAT,327,B,AT\,
ISSERIAL,ISHLOTS,BAT,258,B,AT\,
ISSERIAL,ISHSERIA,BAT,258,B,AT\,
BKICMSTR,ISICADT,BAT,617,B,AT\,
ISICMSTR,ISICAMTR,BAT,948,B,AT\,
BKICPMAT,ISICAPMT,BAT,1353,B,AT\,
BKICREF,ISICAREF,BAT,420,B,AT\,
BKICMSTR,ISICESA,BAT,617,B,AT\,
BKICMSTR,ISICEST,BAT,617,B,AT\,
ISSRINFO,ISICINFO,BAT,1171,B,AT\,
ISICMSTR,ISICMSTR,BAT,948,B,AT\,
BKICMSTR,ISICSTD,BAT,617,B,AT\,
ISICUL,ISICUL,BAT,907,B,AT\,
ISIS,ISIS,BAT,56,B,AT\,
BKISTAX,ISISATAX,BAT,89,B,AT\,
ISSERCNT,ISITMCFG,BAT,160,B,AT\,
ISITP,ISITP,BAT,200,B,AT\,
ISJAVA,ISJAVA,BAT,2044,B,AT\,
ISBSF,ISJBSF,BAT,1236,B,AT\,
ISJOB,ISJOB,BAT,175,B,AT\,
ISLANDF,ISLANDF,BAT,42,B,AT\,
ISLBLMAP,ISLBLMAP,BAT,893,B,AT\,
ISLINKS,ISLINKS,BAT,1359,B,AT\,
ISLOCCST,ISLOCCST,BAT,199,B,AT\,
ISLOG,ISLOG,BAT,430,B,AT\,
ISSERIAL,ISLOTS,BAT,258,B,AT\,
ISLSMAP,ISLSMAP,BAT,449,B,AT\,
ISLTYPE,ISLTYPE,BAT,135,B,AT\,
ISMACS,ISMACS,BAT,152,B,AT\,
ISMCF,ISMCF,BAT,347,B,AT\,
ISMCR,ISMCR,BAT,117,B,AT\,
MTICMSTR,ISMICADT,BAT,1533,B,AT\,
MTICMSTR,ISMICESA,BAT,1533,B,AT\,
MTICMSTR,ISMICEST,BAT,1533,B,AT\,
MTICMSTR,ISMICSTD,BAT,1533,B,AT\,
BKMRPFC,ISMRPFC,BAT,91,B,AT\,
MTMRP,ISMRPOLD,BAT,145,B,AT\,
BKBMMSTR,ISMYBOM,BAT,215,B,AT\,
WOBOM,ISMYWOBM,BAT,496,B,AT\,
ISNCR,ISNCR,BAT,2319,B,AT\,
ISNCRLNS,ISNCRLNS,BAT,283,B,AT\,
WORECV,ISNCRTXN,BAT,131,B,AT\,
ISNOTES,ISNOTES,BAT,6256,B,AT\,
ISNTYPE,ISNTYPE,BAT,135,B,AT\,
ISNUMBER,ISNUMBER,BAT,510,B,AT\,
ISORDDSC,ISORDDSC,BAT,30,B,AT\,
ISORDECO,ISORDECO,BAT,228,B,AT\,
ISQCSPEC,ISPMINPR,BAT,1161,B,AT\,
ISQCMTHD,ISPMMTHD,BAT,3367,B,AT\,
ISQCSPEC,ISPMRSLT,BAT,1161,B,AT\,
ISQCSPEC,ISPMSPEC,BAT,1161,B,AT\,
ISSOBOX,ISPOBOX,BAT,931,B,AT\,
ISORDDSC,ISPODESC,BAT,30,B,AT\,
ISPOTRK,ISPOHTRK,BAT,201,B,AT\,
ISPOLOG,ISPOLOG,BAT,241,B,AT\,
BKCMACCL,ISPOS,BAT,15,B,AT\,
BKCMACCC,ISPOSC,BAT,30,B,AT\,
ISPOTRK,ISPOTRK,BAT,201,B,AT\,
ISPRCONS,ISPRACON,BAT,1994,B,AT\,
BKPRCURP,ISPRAHST,BAT,1122,B,AT\,
BKPRINFO,ISPRAINF,BAT,4039,B,AT\,
BKPRMSTR,ISPRAMST,BAT,3575,B,AT\,
ISPRCONS,ISPRCONS,BAT,1994,B,AT\,
ISPREQ,ISPREQ,BAT,871,B,AT\,
ISPRESN,ISPRESN,BAT,30,B,AT\,
ISPRINFO,ISPRINFO,BAT,551,B,AT\,
BKPRMSTR,ISPRMSTR,BAT,3575,B,AT\,
BKPRSALE,ISPRSALE,BAT,894,B,AT\,
ISPRTEMP,ISPRTEMP,BAT,122,B,AT\,
ISPRUDD,ISPRUDD,BAT,214,B,AT\,
ISPRUDF,ISPRUDF,BAT,284,B,AT\,
ISPRUDIV,ISPRUDIV,BAT,156,B,AT\,
BKQCMSTR,ISQCAMST,BAT,147,B,AT\,
BKQCTRAN,ISQCATRN,BAT,437,B,AT\,
ISQCMTHD,ISQCMTHD,BAT,3367,B,AT\,
ISQCSPEC,ISQCRSLT,BAT,1161,B,AT\,
ISQCSPEC,ISQCSPEC,BAT,1161,B,AT\,
ISQRYSQL,ISQRYSQL,BAT,1030,B,AT\,
ISQSOA,ISQSOA,BAT,191,B,AT\,
ISCATMST,ISQTCODE,BAT,164,B,AT\,
ISSRINFO,ISQTINFO,BAT,1171,B,AT\,
ISREMIND,ISREMIND,BAT,6950,B,AT\,
ISREPDEF,ISREPDEF,BAT,85,B,AT\,
ISREPLNK,ISREPLNK,BAT,170,B,AT\,
ISREPORD,ISREPORD,BAT,207,B,AT\,
BKAPDESC,ISRFQADS,BAT,120,B,AT\,
BKSBPART,ISRLPART,BAT,105,B,AT\,
ISRMAI,ISRMAAI,BAT,1185,B,AT\,
ISRMAC,ISRMAC,BAT,190,B,AT\,
BKAPDESC,ISRMADSC,BAT,120,B,AT\,
ISRMAI,ISRMAI,BAT,1185,B,AT\,
ISSRINFO,ISRMAINF,BAT,1171,B,AT\,
BKARINV,ISRMAINV,BAT,1551,B,AT\,
BKARINVL,ISRMAIVL,BAT,312,B,AT\,
BKARTXN,ISRMATXN,BAT,251,B,AT\,
BKARTXN,ISRMATXS,BAT,251,B,AT\,
BKAPDESC,ISRMDESC,BAT,120,B,AT\,
ISSRINFO,ISRMHINF,BAT,1171,B,AT\,
ISSRINFO,ISRMINFO,BAT,1171,B,AT\,
BKARINV,ISRMINV,BAT,1551,B,AT\,
BKARINVL,ISRMINVL,BAT,312,B,AT\,
BKARTXN,ISRMTXN,BAT,251,B,AT\,
BKARTXN,ISRMTXNS,BAT,251,B,AT\,
ISROUTEX,ISROUTEX,BAT,2339,B,AT\,
ROUTING,ISRTESA,BAT,1514,B,AT\,
ROUTING,ISRTEST,BAT,1514,B,AT\,
ISRTLOAD,ISRTLOAD,BAT,317,B,AT\,
ISRTMS,ISRTMS,BAT,2286,B,AT\,
BKSBMFG,ISSBAMFG,BAT,223,B,AT\,
BKSBPART,ISSBAPRT,BAT,105,B,AT\,
BKSBVEND,ISSBAVND,BAT,125,B,AT\,
ISSCHED,ISSCHED,BAT,3649,B,AT\,
ISSCOMP,ISSCOMP,BAT,141,B,AT\,
ISSDET,ISSDET,BAT,81,B,AT\,
BKARINV,ISSEDH,BAT,1551,B,AT\,
BKARINVL,ISSEDL,BAT,312,B,AT\,
ISSEPROC,ISSEPROC,BAT,65,B,AT\,
ISSEQUIP,ISSEQUIP,BAT,60,B,AT\,
ISSERCNT,ISSERCNT,BAT,160,B,AT\,
ISSERIAL,ISSERIAL,BAT,258,B,AT\,
ISSERR,ISSERR,BAT,3228,B,AT\,
BKARINV,ISSESH,BAT,1551,B,AT\,
BKARINVL,ISSESL,BAT,312,B,AT\,
ISSETYPE,ISSETYPE,BAT,65,B,AT\,
ISSHIPA,ISSHIPA,BAT,150,B,AT\,
ISSHIPCO,ISSHIPCO,BAT,1175,B,AT\,
ISSHPVIA,ISSHPVIA,BAT,848,B,AT\,
ISSIGN,ISSIGN,BAT,485,B,AT\,
BKMRPFC,ISSLSFC,BAT,91,B,AT\,
ISSMTCFG,ISSMTCFG,BAT,124,B,AT\,
BKARINV,ISSNINV,BAT,1551,B,AT\,
BKARINVL,ISSNINVL,BAT,312,B,AT\,
ISNOTES,ISSNOTES,BAT,6256,B,AT\,
BKARTXN,ISSNTXN,BAT,251,B,AT\,
ISARTXNB,ISSNTXNB,BAT,381,B,AT\,
BKARTXN,ISSNTXNS,BAT,251,B,AT\,
ISSOBOX,ISSOABOX,BAT,931,B,AT\,
ISSOBOX,ISSOAHBX,BAT,931,B,AT\,
ISSRINFO,ISSOAINF,BAT,1171,B,AT\,
BKARTXN,ISSOALOT,BAT,251,B,AT\,
BKARTXN,ISSOASER,BAT,251,B,AT\,
ISSOBOX,ISSOBOX,BAT,931,B,AT\,
ISDIGSIG,ISSODIGS,BAT,757,B,AT\,
ISSOBOX,ISSOHBOX,BAT,931,B,AT\,
ISSRINFO,ISSOHINF,BAT,1171,B,AT\,
ISSRINFO,ISSOINFO,BAT,1171,B,AT\,
ISSOREVU,ISSOREVU,BAT,215,B,AT\,
ISSPC,ISSPC,BAT,1415,B,AT\,
BKAPPO,ISSPOH,BAT,893,B,AT\,
BKAPPOL,ISSPOL,BAT,370,B,AT\,
BKARINV,ISSQTH,BAT,1551,B,AT\,
BKARINVL,ISSQTL,BAT,312,B,AT\,
BKAPDESC,ISSRADSC,BAT,120,B,AT\,
ISSRINFO,ISSRAINF,BAT,1171,B,AT\,
BKARINV,ISSRAINV,BAT,1551,B,AT\,
BKARINVL,ISSRAIVL,BAT,312,B,AT\,
ISSRMMS,ISSRAMMS,BAT,599,B,AT\,
BKARTXN,ISSRATXN,BAT,251,B,AT\,
BKARTXN,ISSRATXS,BAT,251,B,AT\,
BKARINV,ISSRCH,BAT,1551,B,AT\,
BKARINVL,ISSRCL,BAT,312,B,AT\,
BKAPDESC,ISSRDESC,BAT,120,B,AT\,
BKAPPO,ISSRFQH,BAT,893,B,AT\,
BKAPPOL,ISSRFQL,BAT,370,B,AT\,
ISSRINFO,ISSRHINF,BAT,1171,B,AT\,
ISSRINFO,ISSRINFO,BAT,1171,B,AT\,
BKARINV,ISSRINV,BAT,1551,B,AT\,
BKARINVL,ISSRINVL,BAT,312,B,AT\,
BKARINV,ISSRMH,BAT,1551,B,AT\,
BKARINV,ISSRMINV,BAT,1551,B,AT\,
BKARINVL,ISSRMIVL,BAT,312,B,AT\,
BKARINVL,ISSRML,BAT,312,B,AT\,
ISSRMMS,ISSRMMS,BAT,599,B,AT\,
BKARTXN,ISSRTXN,BAT,251,B,AT\,
BKARTXN,ISSRTXNS,BAT,251,B,AT\,
BKARINV,ISSSOH,BAT,1551,B,AT\,
BKARINVL,ISSSOL,BAT,312,B,AT\,
BKARINV,ISSSRH,BAT,1551,B,AT\,
BKARINVL,ISSSRL,BAT,312,B,AT\,
ISSTYPE,ISSTEQUI,BAT,125,B,AT\,
ISSTRACK,ISSTRACK,BAT,1166,B,AT\,
ISSTYPE,ISSTTYPE,BAT,125,B,AT\,
ISSTYPE,ISSTYPE,BAT,125,B,AT\,
ISTAXFIL,ISTAXFIL,BAT,563,B,AT\,
ISTAXGRP,ISTAXGRP,BAT,857,B,AT\,
ISTERMS,ISTERMS,BAT,191,B,AT\,
ISTOOLOG,ISTOOLOG,BAT,1005,B,AT\,
ISTRIGRS,ISTRIGRS,BAT,6664,B,AT\,
ISUDFINV,ISUDFINV,BAT,167,B,AT\,
ISUDMSTR,ISUDMSTR,BAT,185,B,AT\,
ISUSAGE,ISUSAGE,BAT,2103,B,AT\,
ISVAR,ISVAR,BAT,1106,B,AT\,
ISVARSQL,ISVARSQL,BAT,63,B,AT\,
ISVNDADT,ISVNDADT,BAT,699,B,AT\,
ISWOTRAY,ISWOBINS,BAT,1015,B,AT\,
ISWOCLOG,ISWOCLOG,BAT,443,B,AT\,
BKAPDESC,ISWODESC,BAT,120,B,AT\,
ISWOEX,ISWOEX,BAT,1171,B,AT\,
ISWOTRAY,ISWOHBNS,BAT,1015,B,AT\,
BKAPDESC,ISWOHDSC,BAT,120,B,AT\,
ISWOEX,ISWOHEX,BAT,1171,B,AT\,
ISWOPRIO,ISWOPRIO,BAT,139,B,AT\,
ISWOQUE,ISWOQUE,BAT,149,B,AT\,
ISWOROEX,ISWOROEX,BAT,799,B,AT\,
ISWOTRAY,ISWOTRAY,BAT,1015,B,AT\,
ISWOROEX,ISWROHEX,BAT,799,B,AT\,
JGPITEMS,JGPITEMS,BAT,3959,B,AT\,
JSPCNLCD,JSPCNLCD,BAT,165,B,AT\,
JSPCNLSO,JSPCNLSO,BAT,183,B,AT\,
LANGDICT,LANGDICT,BAT,343,B,AT\,
LOT,LOT,BAT,427,B,AT\,
MACHINE,MACHINE,BAT,651,B,AT\,
MKAHIST,MKAHIST,BAT,161,B,AT\,
MKASSIGN,MKASSIGN,BAT,36,B,AT\,
MKDEF,MKDEF,BAT,63,B,AT\,
MKECLASS,MKECLASS,BAT,54,B,AT\,
MKEVENT,MKEVENT,BAT,243,B,AT\,
MKFORM,MKFORM,BAT,105,B,AT\,
MKECLASS,MKICLASS,BAT,54,B,AT\,
MKTCLASS,MKTCLASS,BAT,54,B,AT\,
MKTNOTE,MKTNOTE,BAT,80,B,AT\,
MKTRACK,MKTRACK,BAT,62,B,AT\,
MKTROUT,MKTROUT,BAT,36,B,AT\,
MTEXCHG,MTEXCHG,BAT,127,B,AT\,
MTICMSTR,MTICAMTR,BAT,1533,B,AT\,
MTICMSTR,MTICEMTR,BAT,1533,B,AT\,
MTICMSTR,MTICMSTR,BAT,1533,B,AT\,
MTICMSTR,MTINVDEF,BAT,1533,B,AT\,
MTMRP,MTMRP,BAT,145,B,AT\,
MWOPTEMP,MWOPTEMP,BAT,163,B,AT\,
BKAPDESC,NOTETEMP,BAT,120,B,AT\,
NZITPRE,NZITPRE,BAT,828,B,AT\,
OPQCDESC,OPQCDESC,BAT,161,B,AT\,
OUTPROC,OUTHPROC,BAT,229,B,AT\,
OUTPROC,OUTPROC,BAT,229,B,AT\,
PIBINLOC,PIBINLOC,BAT,212,B,AT\,
PIBINLOT,PIBINLOT,BAT,166,B,AT\,
QCCODES,QCCODES,BAT,32,B,AT\,
ROCHG,ROCHG,BAT,342,B,AT\,
ROUTING,ROUTAING,BAT,1514,B,AT\,
ROUTING,ROUTING,BAT,1514,B,AT\,
ROUTING,ROUTTEMP,BAT,1514,B,AT\,
SCHEDCAL,SCHEDCAL,BAT,29,B,AT\,
SCHWO,SCHWO,BAT,68,B,AT\,
SCRAP,SCRAP,BAT,272,B,AT\,
SERIAL,SERIAL,BAT,417,B,AT\,
SERIAL,SERIALH,BAT,417,B,AT\,
SUMCUST,SUMCUST,BAT,30,B,AT\,
SUMINV,SUMINV,BAT,149,B,AT\,
SUMPNCUS,SUMPNCUS,BAT,45,B,AT\,
SUMWC,SUMWC,BAT,48,B,AT\,
BKCMACTD,TEMPOLD,BAT,116,B,AT\,
TESTARRA,TESTARRA,BAT,110,B,AT\,
TESTFILE,TESTFILE,BAT,247,B,AT\,
TOOL,TOOL,BAT,1134,B,AT\,
CLASMSTR,VENDCLAS,BAT,34,B,AT\,
WCCTL,WCCTL,BAT,37,B,AT\,
